PaperID,NSF_Award_Number,Type,Diff_ZScore,AwardNumber,DOI,DocType,Year,Date,JournalID,ConferenceSeriesID,Citation_Count,C10,Reference_Count,C5,Team_Size,Institution_Count,Disruption,Atyp_10pct_Z,Atyp_Pairs,Atyp_Median_Z,SB_B,SB_T,Patent_Count,Newsfeed_Count,Tweet_Count,NCT_Count,NIH_Count,NSF_Count,WSB_mu,WSB_sigma,WSB_Cinf,JournalTitle,PaperTitle,BookTitle,Publisher,Volume,Issue,FirstPage,LastPage,OriginalVenue,FamilyID,RetractionType
3148442940,NSF-1633516,First,NA,1633516,10.1101/2021.04.05.438451,Repository,2021,4/6/21,2734324842,NA,1,NA,37,NA,11,2,-7.05E-05,NA,NA,NA,NA,NA,0,0,22,0,0,2,NA,NA,NA,bioRxiv,Large-scale voltage imaging in the brain using targeted illumination,,Cold Spring Harbor Laboratory,NA,NA,,,bioRxiv,NA,
3148888152,NSF-1922658,Second,0.025055057,1922658,,Conference,2021,1/1/21,NA,1201561728,3,NA,16,NA,3,2,-9.70E-05,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,NA,NA,NA,Lightweight Inspection of Data Preprocessing in Native Machine Learning Pipelines.,CIDR,,NA,NA,,,conference on innovative data systems research,NA,
3149061017,NSF-1449999,First,NA,1449999,10.1021/ACSAPM.1C00228,,2021,4/8/21,NA,NA,0,NA,54,NA,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,"Easy to Pattern, Chemically Resistant One-Dimensional Polymer Photonic Crystals",,American Chemical Society (ACS),3,5,2626,2634,ACS Applied Polymer Materials,NA,
3149289900,NSF-1449785,First,NA,1449785,10.1021/ACS.LANGMUIR.1C00384,Journal,2021,4/9/21,75741262,NA,3,NA,78,NA,6,3,-6.41E-05,-0.727455778,753,174.9670421,0,0,0,0,5,0,0,1,NA,NA,NA,Langmuir,Understanding the Solution-Phase Growth of Cu and Ag Nanowires and Nanocubes from First Principles.,,American Chemical Society,37,15,4419,4431,Langmuir,NA,
3149724290,NSF-1545261,First,NA,1545261,10.1098/RSBL.2020.0808,Journal,2021,3/31/21,153317304,NA,2,NA,34,NA,9,4,-0.00083717,11.82140082,354,121.5203293,0,0,0,1,9,0,0,1,NA,NA,NA,Biology Letters,Nocturnal city lighting elicits a macroscale response from an insect outbreak population.,,The Royal Society,17,3,20200808,,Biology Letters,NA,
3150211426,NSF-1545403,First,NA,1545403,10.2139/SSRN.3406951,Repository,2019,6/20/19,2751751161,NA,3,NA,0,NA,11,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,Social Science Research Network,Finite Interface Dissipation Phase Field Modeling of Ni-Nb Under Additive Manufacturing Conditions,,,NA,NA,,,Social Science Research Network,NA,
3150766612,NSF-1450006,First,NA,1450006,10.3847/1538-4357/ABE1B5,Journal,2021,4/1/21,1980519,NA,19,NA,113,NA,12,NA,-0.001866136,-11.86393631,162,219.3004332,0,0,0,0,0,0,0,4,NA,NA,NA,The Astrophysical Journal,Axisymmetric Radiative Transfer Models of Kilonovae,,American Astronomical Society,910,2,116,,The Astrophysical Journal,3150766612,
3151126007,NSF-1632976,Crossref,NA,1632976,10.3390/METABO11040226,Journal,2021,4/7/21,2764402194,NA,0,NA,70,NA,10,3,NA,-10.57830504,1716,56.09741639,NA,NA,0,0,2,0,0,1,NA,NA,NA,Metabolites,13C Metabolic Flux Analysis Indicates Endothelial Cells Attenuate Metabolic Perturbations by Modulating TCA Activity.,,Multidisciplinary Digital Publishing Institute,11,4,226,,Metabolites,NA,
3151190411,NSF-1829071,First,NA,1829071,10.1016/J.AJHG.2021.03.018,Journal,2021,5/6/21,134425043,NA,4,NA,26,NA,5,1,-0.000215726,-11.50334608,95,57.36879995,0,0,0,0,1,0,0,3,NA,NA,NA,American Journal of Human Genetics,Quantifying the contribution of dominance deviation effects to complex trait variation in biobank-scale data.,,Cell Press,108,5,799,808,American Journal of Human Genetics,NA,
3151244818,NSF-1565215,First,NA,1565215,10.1145/3448098,,2021,3/29/21,NA,NA,3,NA,32,NA,6,2,-0.000621891,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,EarDynamic: An Ear Canal Deformation Based Continuous User Authentication Using In-Ear Wearables,,Association for Computing Machinery (ACM),5,1,1,27,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies",NA,
3151426248,NSF-1633516,First,NA,1633516,10.1101/2021.04.02.438198,Repository,2021,4/4/21,2734324842,NA,0,NA,37,NA,4,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,bioRxiv,Guidelines for obtaining an absolute blood flow index with laser speckle contrast imaging,,Cold Spring Harbor Laboratory,NA,NA,,,bioRxiv,NA,
3151488504,NSF-1828910,First,NA,1828910,10.1038/S41467-021-22330-W,Journal,2021,3/29/21,64187185,NA,11,NA,71,NA,25,4,-0.000136169,4.114311971,509,141.4618711,0,0,0,0,15,0,0,2,NA,NA,NA,Nature Communications,Expanding the scope of plant genome engineering with Cas12a orthologs and highly multiplexable editing systems.,,Nature Publishing Group,12,1,1944,1944,Nature Communications,NA,
3152109301,NSF-1545345,Second,0.063781051,1545345,,Conference,2011,1/1/11,NA,2622002070,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,"Biomedical engineering: Integration of research, education and innovation",,,NA,NA,,,international conference on electrical and electronics engineering,NA,
3152499122,NSF-1632976,First,NA,1632976,10.1098/RSIF.2020.0790,Journal,2021,4/1/21,129150467,NA,0,NA,43,NA,3,2,NA,-28.01765168,238,60.60377492,NA,NA,0,0,0,0,0,1,NA,NA,NA,Journal of the Royal Society Interface,Phase transitions and assortativity in models of gene regulatory networks evolved under different selection processes,,The Royal Society,18,177,20200790,20200790,Journal of the Royal Society Interface,NA,
3152583721,NSF-1545403,First,NA,1545403,10.2139/SSRN.3813432,Repository,2021,3/26/21,2751751161,NA,0,NA,30,NA,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,NA,NA,Social Science Research Network,A Differential Evaporation Model to Predict Chemistry Change of Additively Manufactured Metals,,,NA,NA,,,Social Science Research Network,NA,
3153211238,NSF-1922649,First,NA,1922649,10.1021/ACSSUSCHEMENG.1C01004,Journal,2021,4/9/21,2502047864,NA,1,NA,30,NA,3,1,-0.000530223,11.96914079,194,142.6931055,0,0,0,0,0,0,0,1,NA,NA,NA,ACS Sustainable Chemistry & Engineering,Highly Selective Isobutane Hydroxylation by Ozone in a Pressure-Tuned Biphasic Gas–Liquid Process,,American Chemical Society,9,16,5506,5512,ACS Sustainable Chemistry & Engineering,NA,
3153263518,NSF-1633098,First,NA,1633098,10.1002/JOC.7140,Journal,2021,10/1/21,32061424,NA,0,NA,87,NA,4,1,NA,-9.313323813,876,81.19806279,NA,NA,0,0,0,0,0,1,NA,NA,NA,International Journal of Climatology,Projected changes in monthly baseflow across the U.S. Midwest,,"John Wiley & Sons, Ltd",41,12,5536,5549,International Journal of Climatology,3153263518,
3153308697,NSF-1633722,First,NA,1633722,10.1038/S41598-021-87717-7,Journal,2021,4/19/21,196734849,NA,1,NA,36,NA,3,1,-3.43E-05,-28.92044614,218,109.8210017,NA,NA,0,0,0,0,0,1,NA,NA,NA,Scientific Reports,Individual and collective foraging in autonomous search agents with human intervention,,Springer Science and Business Media LLC,11,1,8492,8492,Scientific Reports,NA,
3153314983,NSF-1723260,First,NA,1723260,10.1016/J.BODYIM.2021.03.019,Journal,2021,4/19/21,177391433,NA,0,NA,37,NA,2,1,NA,-0.810513058,214,58.08311271,NA,NA,0,0,0,0,0,2,NA,NA,NA,Body Image,"Buffering anti-fat attitudes using contact: The roles of contact quantity, duration, favorability, and intergroup anxiety.",,Elsevier,38,NA,120,126,Body Image,NA,
3153334209,NSF-1449785,First,NA,1449785,10.1007/S11661-021-06242-4,Journal,2021,6/1/21,14059627,NA,0,NA,34,NA,7,2,NA,-16.19045154,197,112.4502483,NA,NA,0,0,0,0,0,1,NA,NA,NA,Metallurgical and Materials Transactions A-physical Metallurgy and Materials Science,Understanding the Effect of Oxygen on the Glass-Forming Ability of Zr55Cu55Al9Be9 Bulk Metallic Glass by ab initio Molecular Dynamics Simulations,,Springer US,52,6,2501,2511,Metallurgical and Materials Transactions A-physical Metallurgy and Materials Science,NA,
3153626217,NSF-1828010,First,NA,1828010,10.1109/TTS.2021.3073886,,2021,4/19/21,NA,NA,0,NA,23,NA,6,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,NA,NA,NA,NA,Wastewater Monitoring Raises Privacy and Ethical Considerations,,IEEE,2,3,116,121,IEEE Transactions on Technology and Society,NA,
3153937518,NSF-1828910,First,NA,1828910,10.5194/ASCMO-7-35-2021,,2021,4/21/21,NA,NA,0,NA,48,NA,2,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,A generalized Spatio-Temporal Threshold Clustering method for identification of extreme event patterns,,Copernicus GmbH,7,1,35,52,"Advances in Statistical Climatology, Meteorology and Oceanography",NA,
3154051811,NSF-1922560,First,NA,1922560,10.1002/HEC.4276,Journal,2021,4/15/21,145200904,NA,0,NA,37,NA,3,2,NA,-10.29117218,255,11.60515453,NA,NA,0,0,0,0,0,1,NA,NA,NA,Health Economics,A breath of fresh air: The effect of public smoking bans on Indigenous youth.,,"John Wiley & Sons, Ltd",30,6,1517,1539,Health Economics,NA,
3154253731,NSF-1735225,First,NA,1735225,10.3758/S13423-021-01924-X,Journal,2021,4/14/21,138679565,NA,1,NA,39,NA,5,1,-4.92E-05,7.708423128,263,280.7407866,0,0,0,0,1,0,0,1,NA,NA,NA,Psychonomic Bulletin & Review,Does signal reduction imply predictive coding in models of spoken word recognition,,Springer US,28,4,1381,1389,Psychonomic Bulletin & Review,NA,
3154276629,NSF-1922658,First,NA,1922658,10.1007/S40593-021-00241-7,Journal,2021,4/15/21,171267539,NA,1,NA,124,NA,2,1,-2.07E-05,-1.238217014,615,4.619047619,NA,NA,0,0,30,0,0,3,NA,NA,NA,International Journal of Artificial Intelligence in Education,Teaching Responsible Data Science: Charting New Pedagogical Territory,,Springer New York,NA,NA,1,25,International Journal of Artificial Intelligence in Education,NA,
3154331379,NSF-1633722,Crossref,NA,1633722,10.1016/J.IFACOL.2020.12.2061,Journal,2020,1/1/20,2898405271,NA,0,NA,11,NA,2,1,NA,-4.187935856,12,38.5884272,NA,NA,0,0,0,0,0,1,NA,NA,NA,IFAC-PapersOnLine,A More Optimal Stochastic Extremum Seeking Control Using Fractional Dithering For A Class of Smooth Convex Functions,,Elsevier,53,2,3737,3742,IFAC-PapersOnLine,NA,
3154468542,NSF-1545399,First,NA,1545399,10.1016/J.JFOODENG.2021.110625,Journal,2021,10/1/21,137362610,NA,1,NA,27,NA,5,1,-0.00017138,-10.34653113,124,93.58753618,0,0,0,0,0,0,0,1,NA,NA,NA,Journal of Food Engineering,"Comparison of plant-based emulsifier performance in water-in-oil-in-water emulsions: Soy protein isolate, pectin and gum Arabic",,Elsevier,307,NA,110625,,Journal of Food Engineering,NA,
3154488883,NSF-1735087,First,NA,1735087,10.1016/J.GEOMORPH.2021.107745,Journal,2021,8/1/21,203530175,NA,1,NA,61,NA,5,2,-2.00E-05,-18.86894283,360,66.80982125,0,0,0,0,17,0,0,1,NA,NA,NA,Geomorphology,What controls marsh edge erosion,,Elsevier,386,NA,107745,,Geomorphology,NA,
3154589811,NSF-1735252,First,NA,1735252,10.1126/SCIADV.ABC1323,Journal,2021,4/1/21,2737427234,NA,1,NA,49,NA,20,3,-8.04E-05,-17.1231569,709,40.91200815,0,0,0,0,4,0,0,1,NA,NA,NA,Science Advances,Three-dimensional microscale hanging drop arrays with geometric control for drug screening and live tissue imaging.,,American Association for the Advancement of Science,7,17,,,Science Advances,NA,
3154601936,NSF-1735359,First,NA,1735359,10.1111/GCB.15649,Journal,2021,5/17/21,74970393,NA,3,NA,63,NA,19,12,-0.000213614,-12.03583525,507,54.56084591,0,0,0,2,11,0,0,2,NA,NA,NA,Global Change Biology,Large potential for crop production adaptation depends on available future varieties,,Wiley-Blackwell,27,16,3870,3882,Global Change Biology,NA,
3154701903,NSF-1735225,First,NA,1735225,10.1111/COGS.12962,Journal,2021,4/1/21,78735424,NA,3,NA,63,NA,6,2,-1.77E-05,3.324637633,419,183.8674486,0,0,0,0,1,0,0,1,NA,NA,NA,Cognitive Science,Robust Lexically Mediated Compensation for Coarticulation: Christmash Time Is Here Again.,,"John Wiley & Sons, Ltd",45,4,,,Cognitive Science,NA,
3154964437,NSF-1449999,First,NA,1449999,10.1038/S41467-021-22473-W,Journal,2021,4/20/21,64187185,NA,3,NA,59,NA,11,3,-0.000551775,-4.088740934,637,65.87240827,0,0,0,0,13,0,0,1,NA,NA,NA,Nature Communications,SMART transfer method to directly compare the mechanical response of water-supported and free-standing ultrathin polymeric films.,,Nature Publishing Group,12,1,2347,2347,Nature Communications,NA,
3154987272,NSF-1633516,First,NA,1633516,10.7554/ELIFE.56491,Journal,2021,4/12/21,1336409049,NA,4,NA,59,NA,9,1,-2.76E-05,-16.43178139,715,112.8752911,0,0,0,0,47,0,0,4,NA,NA,NA,eLife,Distinct neuronal populations contribute to trace conditioning and extinction learning in the hippocampal CA1,,eLife Sciences Publications Limited,10,NA,,,eLife,NA,
3155091471,NSF-1735225,First,NA,1735225,10.1523/JNEUROSCI.3073-20.2021,Journal,2021,4/13/21,5555990,NA,0,NA,41,NA,4,2,NA,-0.162878467,386,115.2406558,NA,NA,0,0,2,0,0,1,NA,NA,NA,The Journal of Neuroscience,Altered Heterosynaptic Plasticity Impairs Visual Discrimination Learning in Adenosine A1 Receptor Knock-Out Mice.,,Society for Neuroscience,41,21,4631,4640,The Journal of Neuroscience,NA,
3155257950,NSF-1633831,First,NA,1633831,10.3389/FCLIM.2021.663071,,2021,4/21/21,NA,NA,0,NA,61,NA,6,1,NA,NA,NA,NA,NA,NA,0,0,11,0,0,1,NA,NA,NA,NA,Scalar Mismatches and Underlying Factors for Underutilization of Climate Information: Perspectives From Farmers and Ranchers,,Frontiers Media SA,3,NA,,,Frontiers in Climate,NA,
3155577921,NSF-1735225,First,NA,1735225,10.1038/S41598-021-85804-3,Journal,2021,4/23/21,196734849,NA,2,NA,46,NA,4,4,-0.000180881,-3.23424643,475,111.0972969,0,0,0,0,38,0,0,1,NA,NA,NA,Scientific Reports,Augmenting ideational fluency in a creativity task across multiple transcranial direct current stimulation montages.,,Nature Publishing Group,11,1,8874,8874,Scientific Reports,NA,
3156012063,NSF-1545399,Second,0.133906875,1545399,10.1093/ICB/ICAB141,Journal,2021,6/18/21,103356783,NA,2,NA,34,NA,5,2,-6.17E-05,-8.168623024,197,29.95295851,0,0,0,0,0,0,0,2,NA,NA,NA,Integrative and Comparative Biology,Hybrid metachronal rowing augments swimming speed and acceleration via increased stroke amplitude.,,Oxford University Press (OUP),NA,NA,,,Integrative and Comparative Biology,3156012063,
3156041870,NSF-1735252,First,NA,1735252,10.1101/632034,Journal,2019,5/1/19,160223955,NA,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,1,NA,NA,NA,Cold Spring Harbor Perspectives in Biology,Patterned substrates modulate growth and dynamics of 3D cellular system,,,632034,NA,,,Cold Spring Harbor Perspectives in Biology,NA,
3156049739,NSF-1632976,First,NA,1632976,10.3389/FPLS.2021.644881,Journal,2021,4/1/21,2493613807,NA,0,NA,101,NA,4,1,NA,25.87781231,838,178.4298139,NA,NA,0,0,0,0,0,2,NA,NA,NA,Frontiers in Plant Science,An Atlas of Genomic Resources for Studying Rosaceae Fruits and Ornamentals.,,Frontiers Media SA,12,NA,644881,644881,Frontiers in Plant Science,NA,
3156171898,NSF-1735173,First,NA,1735173,10.1016/J.SOLENER.2021.03.050,Journal,2021,5/15/21,5745031,NA,2,NA,27,NA,11,3,-0.001796945,-23.03533102,173,14.43210706,0,0,0,0,0,0,0,1,NA,NA,NA,Solar Energy,"Energy partitioning and spatial variability of air temperature, VPD and radiation in a greenhouse tunnel shaded by semitransparent organic PV modules",,Pergamon,220,NA,578,589,Solar Energy,NA,
3156171898,NSF-1735173,First,NA,1735173,10.1016/J.SOLENER.2021.03.050,Journal,2021,5/15/21,5745031,NA,2,NA,27,NA,11,3,-0.001796945,-23.03533102,173,14.43210706,0,0,0,0,0,0,0,1,NA,NA,NA,Solar Energy,"Energy partitioning and spatial variability of air temperature, VPD and radiation in a greenhouse tunnel shaded by semitransparent organic PV modules",,Pergamon,220,NA,578,589,Solar Energy,NA,
3156207601,NSF-1144807,Crossref,NA,1144807,10.1038/S41551-021-00709-W,Journal,2021,4/19/21,2764624792,NA,6,NA,131,NA,11,1,-0.000106135,-18.35914956,4910,2.236067977,0,0,0,0,56,0,0,1,NA,NA,NA,Nature Biomedical Engineering,Nuclear mechanosensing drives chromatin remodelling in persistently activated fibroblasts.,,Nature Publishing Group,NA,NA,1,15,Nature Biomedical Engineering,NA,
3156343597,NSF-1545287,Second,0.521474416,1545287,10.3389/FBIOE.2021.615358,Journal,2021,1/1/21,2595131146,NA,0,NA,41,NA,6,3,NA,-13.82691798,237,56.84925335,NA,NA,0,0,2,0,0,2,NA,NA,NA,Frontiers in Bioengineering and Biotechnology,Neuromechanics and Energetics of Walking With an Ankle Exoskeleton Using Neuromuscular-Model Based Control: A Parameter Study.,,Frontiers Media SA,9,NA,615358,615358,Frontiers in Bioengineering and Biotechnology,NA,
3156424675,NSF-1449999,First,NA,1449999,10.1021/ACSAPM.1C00083,,2021,5/14/21,NA,NA,0,NA,29,NA,12,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,"Long-Chain Branched Polypentenamer Rubber: Topological Impact On Tensile Properties, Chain Dynamics, and Strain-Induced Crystallization",,American Chemical Society (ACS),3,5,2498,2506,ACS Applied Polymer Materials,NA,
3156559270,NSF-1735252,First,NA,1735252,10.1021/ACSSENSORS.1C00100,Journal,2021,4/21/21,2764631046,NA,5,NA,57,NA,6,1,-0.000152101,-35.23497153,787,9.43222508,0,0,0,0,11,0,0,1,NA,NA,NA,ACS Sensors,Multiscale Assay of Unlabeled Neurite Dynamics Using Phase Imaging with Computational Specificity.,,American Chemical Society (ACS),6,5,1864,1874,ACS Sensors,NA,
3156660746,NSF-1734999,First,NA,1734999,10.1093/CONPHYS/COAB009,Journal,2021,1/1/21,2734435911,NA,4,NA,108,NA,30,22,0,0.801176808,1137,88.03848332,0,0,0,0,48,0,0,3,NA,NA,NA,Conservation Physiology,One hundred research questions in conservation physiology for generating actionable evidence to inform conservation policy and practice.,,Oxford University Press,9,1,1,14,Conservation Physiology,NA,
3156844323,NSF-2021693,First,NA,2021693,10.1038/S41560-021-00810-Z,Journal,2021,5/1/21,2764528046,NA,25,NA,42,NA,7,4,0.000203957,-18.00907036,180,55.40176499,0,0,0,4,400,0,0,2,NA,NA,NA,Nature Energy,Expert elicitation survey predicts 37% to 49% declines in wind energy costs by 2050,,Nature Publishing Group,6,5,555,565,Nature Energy,NA,
3156930876,NSF-1735225,First,NA,1735225,10.1097/AUD.0000000000001026,Journal,2021,4/15/21,42775958,NA,1,NA,70,NA,3,1,-8.82E-05,-24.87906988,750,7.773542644,0,0,0,0,5,0,0,1,NA,NA,NA,Ear and Hearing,"Reliability of Serological Prestin Levels in Humans and its Relation to Otoacoustic Emissions, a Functional Measure of Outer Hair Cells.",,Ovid Technologies (Wolters Kluwer Health),42,5,1151,1162,Ear and Hearing,NA,
3157017196,NSF-1449815,First,NA,1449815,10.1044/2021_JSLHR-20-00319,Journal,2021,4/22/21,110744938,NA,0,NA,36,NA,4,1,NA,34.65949471,144,259.5573395,NA,NA,0,0,3,0,0,1,NA,NA,NA,Journal of Speech Language and Hearing Research,Children With Cochlear Implants Use Semantic Prediction to Facilitate Spoken Word Recognition,,American Speech-Language-Hearing Association,64,5,1636,1649,Journal of Speech Language and Hearing Research,NA,
3157059522,NSF-1735258,First,NA,1735258,10.1109/SOUTHEASTCON45413.2021.9401894,Conference,2021,3/10/21,NA,2621818959,0,NA,9,NA,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Inventory Control at a University Food Pantry Using an MVC Software Pattern and Data Visualization,,IEEE,NA,NA,1,7,southeastcon,NA,
3157120784,NSF-1828010,First,NA,1828010,10.1016/J.TECHFORE.2021.120802,Journal,2021,8/1/21,39307421,NA,0,NA,73,NA,3,3,NA,-0.582407083,668,26.71957205,NA,NA,0,0,0,0,0,1,NA,NA,NA,Technological Forecasting and Social Change,Stakeholder inclusion in scenario planning—A review of European projects,,North-Holland,169,NA,120802,,Technological Forecasting and Social Change,NA,
3157236342,NSF-1735252,Crossref,NA,1735252,10.1073/PNAS.2100077118,Journal,2021,5/11/21,125754415,NA,3,NA,42,NA,20,4,-0.000474383,-37.45059509,306,53.74962844,0,0,0,0,7,0,0,3,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,Compliant 3D frameworks instrumented with strain sensors for characterization of millimeter-scale engineered muscle tissues,,National Academy of Sciences,118,19,2100077118,,Proceedings of the National Academy of Sciences of the United States of America,NA,
3157245578,NSF-1735173,First,NA,1735173,10.1128/AEM.03002-20,Journal,2021,6/25/21,158228368,NA,0,NA,66,NA,4,2,NA,-7.653337877,1007,6.333333333,NA,NA,0,0,1,0,0,1,NA,NA,NA,Applied and Environmental Microbiology,Laundry Hygiene and Odor Control: State of the Science.,,American Society for Microbiology,87,14,,,Applied and Environmental Microbiology,NA,
3157245578,NSF-1735173,First,NA,1735173,10.1128/AEM.03002-20,Journal,2021,6/25/21,158228368,NA,0,NA,66,NA,4,2,NA,-7.653337877,1007,6.333333333,NA,NA,0,0,1,0,0,1,NA,NA,NA,Applied and Environmental Microbiology,Laundry Hygiene and Odor Control: State of the Science.,,American Society for Microbiology,87,14,,,Applied and Environmental Microbiology,NA,
3157250233,NSF-1633426,Crossref,NA,1633426,10.1115/1.4051064,Journal,2021,9/1/21,88554153,NA,0,NA,31,NA,2,1,NA,-11.51209429,140,1.513778155,NA,NA,0,0,0,0,0,1,NA,NA,NA,Journal of Medical Devices-transactions of The Asme,Mechatronic Design and Active Disturbance Rejection Control of a Bag Valve-Based Mechanical Ventilator,,American Society of Mechanical Engineers Digital Collection,15,3,8,,Journal of Medical Devices-transactions of The Asme,NA,
3157484169,NSF-1632965,First,NA,1632965,,Conference,2020,1/1/20,NA,2754602532,0,NA,5,NA,4,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Advocating Facilitators' Interdisciplinary Learning with Computer Science Teaching Assistants in a Virtual Reality Environment.,ICLS,,4,NA,,,international conference of learning sciences,NA,
3157524613,NSF-1735225,First,NA,1735225,10.1016/J.BANDL.2021.104959,Journal,2021,4/28/21,61781353,NA,0,NA,74,NA,3,2,NA,10.54395791,609,159.4544512,NA,NA,0,0,1,0,0,1,NA,NA,NA,Brain and Language,Sentence predictability modulates cortical response to phonetic ambiguity,,Academic Press,218,NA,104959,104959,Brain and Language,NA,
3157757605,NSF-1735173,First,NA,1735173,10.1111/JAM.15121,Journal,2021,4/26/21,39794811,NA,0,NA,76,NA,5,2,NA,-10.55715208,882,10.59427169,NA,NA,0,0,0,0,0,1,NA,NA,NA,Journal of Applied Microbiology,Toilet Hygiene - Review and Research Needs,,J Appl Microbiol,131,6,2705,2714,Journal of Applied Microbiology,NA,
3157757605,NSF-1735173,First,NA,1735173,10.1111/JAM.15121,Journal,2021,4/26/21,39794811,NA,0,NA,76,NA,5,2,NA,-10.55715208,882,10.59427169,NA,NA,0,0,0,0,0,1,NA,NA,NA,Journal of Applied Microbiology,Toilet Hygiene - Review and Research Needs,,J Appl Microbiol,131,6,2705,2714,Journal of Applied Microbiology,NA,
3158258473,NSF-1735258,First,NA,1735258,10.1109/SOUTHEASTCON45413.2021.9401880,Conference,2021,3/10/21,NA,2621818959,0,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Food Insecurity of Children in the Food Bank of Central and Eastern North Carolina Food Bank Service Area,,IEEE,NA,NA,1,7,southeastcon,NA,
3158317463,NSF-1633740,First,NA,1633740,10.1016/J.GLOENVCHA.2021.102269,Journal,2021,5/1/21,130750583,NA,0,NA,115,NA,2,2,NA,-4.750365484,1920,3.709704134,NA,NA,0,0,2,0,0,1,NA,NA,NA,Global Environmental Change-human and Policy Dimensions,Six avenues for engendering creative environmentalism,,Pergamon,68,NA,102269,,Global Environmental Change-human and Policy Dimensions,NA,
3158441779,NSF-1828942,First,NA,1828942,10.3389/FDATA.2021.662186,,2021,5/5/21,NA,NA,1,NA,37,NA,14,3,4.87092060399415e-05,NA,NA,NA,NA,NA,0,0,1,0,0,2,NA,NA,NA,NA,"Iowa Urban FEWS: Integrating Social and Biophysical Models for Exploration of Urban Food, Energy, and Water Systems.",,Frontiers Media SA,4,NA,662186,662186,Frontiers in Big Data,NA,
3158539503,NSF-1735040,First,NA,1735040,10.1021/ACSEARTHSPACECHEM.1C00059,,2021,4/30/21,NA,NA,0,NA,76,NA,4,1,NA,NA,NA,NA,NA,NA,0,0,5,0,0,5,NA,NA,NA,NA,"Probing Matrix Effects on the Heterogeneous Photochemistry of Neonicotinoid Pesticides, Dinotefuran and Nitenpyram",,American Chemical Society (ACS),5,5,1196,1209,ACS Earth and Space Chemistry,NA,
3158594735,NSF-1735095,First,NA,1735095,10.1145/3449187,,2021,4/22/21,NA,NA,2,NA,87,NA,6,3,0,NA,NA,NA,NA,NA,0,0,15,0,0,1,NA,NA,NA,NA,Just In Time: Challenges and Opportunities of First Aid Care Information Sharing for Supporting Epileptic Seizure Response,,Association for Computing Machinery (ACM),5,NA,1,24,Proceedings of the ACM on Human-Computer Interaction,NA,
3158663310,NSF-1922591,First,NA,1922591,10.1109/LSP.2021.3076358,Journal,2021,4/28/21,120629676,NA,14,NA,32,NA,3,1,-0.000191074,22.61749612,16,123.2340467,NA,NA,0,0,0,0,0,2,NA,NA,NA,IEEE Signal Processing Letters,One-Class Learning Towards Synthetic Voice Spoofing Detection,,IEEE,28,NA,937,941,IEEE Signal Processing Letters,3158663310,
3158695919,NSF-1922591,First,NA,1922591,10.1126/SCIADV.ABE5112,Journal,2021,4/1/21,2737427234,NA,4,NA,46,NA,6,2,-0.000159808,-2.563318015,143,77.92256344,0,0,0,3,37,0,0,1,NA,NA,NA,Science Advances,Metaform optics: Bridging nanophotonics and freeform optics.,,American Association for the Advancement of Science,7,18,,,Science Advances,NA,
3158728461,NSF-1735038,Crossref,NA,1735038,10.1109/JSEN.2021.3076041,Journal,2021,7/15/21,189694085,NA,0,NA,33,NA,4,1,NA,-22.79544996,142,13.18096281,NA,NA,0,0,0,0,0,1,NA,NA,NA,IEEE Sensors Journal,A Sensor-Based Data Driven Framework to Investigate PM 2.5 in the Greater Detroit Area,,Institute of Electrical and Electronics Engineers (IEEE),21,14,16192,16200,IEEE Sensors Journal,NA,
3158740428,NSF-1449999,First,NA,1449999,10.1002/POL.20210064,Journal,2021,4/23/21,182092808,NA,0,NA,53,NA,7,1,NA,-27.35796217,640,63.66611149,NA,NA,0,0,5,0,0,1,NA,NA,NA,Journal of Polymer Science,Enhanced photodegradation of TiO2-containing poly(ε-caprolactone)/poly(lactic acid) blends,,"John Wiley & Sons, Ltd",59,21,2479,2491,Journal of Polymer Science,NA,
